3983 400 400
220 210 -1 1
219 210 -1 1
226 209 -1 1
225 209 -1 1
224 209 -1 1
223 209 -1 1
222 209 -1 1
221 209 -1 1
220 209 -1 1
223 208 -1 1
341 195 -1 0
344 194 -1 0
343 194 -1 0
342 194 -1 0
341 194 -1 0
340 194 -1 0
339 194 -1 0
338 194 -1 0
345 193 -1 0
344 193 -1 0
343 193 -1 0
342 193 -1 0
341 193 -1 0
340 193 -1 0
339 193 -1 0
338 193 -1 0
337 193 -1 0
345 192 -1 0
344 192 -1 0
343 192 -1 0
342 192 -1 0
341 192 -1 0
340 192 -1 0
339 192 -1 0
338 192 -1 0
337 192 -1 0
345 191 -1 0
344 191 -1 0
343 191 -1 0
342 191 -1 0
341 191 -1 0
340 191 -1 0
339 191 -1 0
338 191 -1 0
337 191 -1 0
346 190 -1 0
345 190 -1 0
344 190 -1 0
343 190 -1 0
342 190 -1 0
341 190 -1 0
340 190 -1 0
339 190 -1 0
338 190 -1 0
337 190 -1 0
336 190 -1 0
346 189 -1 0
345 189 -1 0
344 189 -1 0
343 189 -1 0
342 189 -1 0
341 189 -1 0
340 189 -1 0
339 189 -1 0
338 189 -1 0
337 189 -1 0
336 189 -1 0
347 188 -1 0
346 188 -1 0
345 188 -1 0
344 188 -1 0
343 188 -1 0
342 188 -1 0
341 188 -1 0
340 188 -1 0
339 188 -1 0
338 188 -1 0
337 188 -1 0
336 188 -1 0
347 187 -1 0
346 187 -1 0
345 187 -1 0
344 187 -1 0
343 187 -1 0
342 187 -1 0
341 187 -1 0
340 187 -1 0
339 187 -1 0
338 187 -1 0
337 187 -1 0
336 187 -1 0
347 186 -1 0
346 186 -1 0
345 186 -1 0
344 186 -1 0
343 186 -1 0
342 186 -1 0
341 186 -1 0
340 186 -1 0
339 186 -1 0
338 186 -1 0
337 186 -1 0
348 185 -1 0
347 185 -1 0
346 185 -1 0
345 185 -1 0
344 185 -1 0
343 185 -1 0
342 185 -1 0
341 185 -1 0
340 185 -1 0
339 185 -1 0
338 185 -1 0
337 185 -1 0
336 185 -1 0
348 184 -1 0
347 184 -1 0
346 184 -1 0
345 184 -1 0
344 184 -1 0
343 184 -1 0
342 184 -1 0
341 184 -1 0
340 184 -1 0
339 184 -1 0
338 184 -1 0
337 184 -1 0
348 183 -1 0
347 183 -1 0
346 183 -1 0
345 183 -1 0
344 183 -1 0
343 183 -1 0
342 183 -1 0
341 183 -1 0
340 183 -1 0
339 183 -1 0
338 183 -1 0
337 183 -1 0
348 182 -1 0
347 182 -1 0
346 182 -1 0
345 182 -1 0
344 182 -1 0
343 182 -1 0
342 182 -1 0
341 182 -1 0
340 182 -1 0
339 182 -1 0
338 182 -1 0
337 182 -1 0
348 181 -1 0
347 181 -1 0
346 181 -1 0
345 181 -1 0
344 181 -1 0
343 181 -1 0
342 181 -1 0
341 181 -1 0
340 181 -1 0
339 181 -1 0
338 181 -1 0
348 180 -1 0
347 180 -1 0
346 180 -1 0
345 180 -1 0
344 180 -1 0
343 180 -1 0
342 180 -1 0
341 180 -1 0
340 180 -1 0
339 180 -1 0
338 180 -1 0
348 179 -1 0
347 179 -1 0
346 179 -1 0
345 179 -1 0
344 179 -1 0
343 179 -1 0
342 179 -1 0
341 179 -1 0
340 179 -1 0
339 179 -1 0
338 179 -1 0
189 179 -1 1
348 178 -1 0
347 178 -1 0
346 178 -1 0
345 178 -1 0
344 178 -1 0
343 178 -1 0
342 178 -1 0
341 178 -1 0
340 178 -1 0
339 178 -1 0
192 178 -1 1
191 178 -1 1
190 178 -1 1
189 178 -1 1
188 178 -1 1
187 178 -1 1
186 178 -1 1
348 177 -1 0
347 177 -1 0
346 177 -1 0
345 177 -1 0
344 177 -1 0
343 177 -1 0
342 177 -1 0
341 177 -1 0
340 177 -1 0
339 177 -1 0
338 177 -1 0
193 177 -1 1
192 177 -1 1
191 177 -1 1
190 177 -1 1
189 177 -1 1
188 177 -1 1
187 177 -1 1
186 177 -1 1
185 177 -1 1
349 176 -1 0
348 176 -1 0
347 176 -1 0
346 176 -1 0
345 176 -1 0
344 176 -1 0
343 176 -1 0
342 176 -1 0
341 176 -1 0
340 176 -1 0
339 176 -1 0
338 176 -1 0
193 176 -1 1
192 176 -1 1
191 176 -1 1
190 176 -1 1
189 176 -1 1
188 176 -1 1
187 176 -1 1
186 176 -1 1
185 176 -1 1
349 175 -1 0
348 175 -1 0
347 175 -1 0
346 175 -1 0
345 175 -1 0
344 175 -1 0
343 175 -1 0
342 175 -1 0
341 175 -1 0
340 175 -1 0
339 175 -1 0
193 175 -1 1
192 175 -1 1
191 175 -1 1
190 175 -1 1
189 175 -1 1
188 175 -1 1
187 175 -1 1
186 175 -1 1
185 175 -1 1
349 174 -1 0
348 174 -1 0
347 174 -1 0
346 174 -1 0
345 174 -1 0
344 174 -1 0
343 174 -1 0
342 174 -1 0
341 174 -1 0
340 174 -1 0
339 174 -1 0
194 174 -1 1
193 174 -1 1
192 174 -1 1
191 174 -1 1
190 174 -1 1
189 174 -1 1
188 174 -1 1
187 174 -1 1
186 174 -1 1
185 174 -1 1
184 174 -1 1
349 173 -1 0
348 173 -1 0
347 173 -1 0
346 173 -1 0
345 173 -1 0
344 173 -1 0
343 173 -1 0
342 173 -1 0
341 173 -1 0
340 173 -1 0
339 173 -1 0
193 173 -1 1
192 173 -1 1
191 173 -1 1
190 173 -1 1
189 173 -1 1
188 173 -1 1
187 173 -1 1
186 173 -1 1
185 173 -1 1
350 172 -1 0
349 172 -1 0
348 172 -1 0
347 172 -1 0
346 172 -1 0
345 172 -1 0
344 172 -1 0
343 172 -1 0
342 172 -1 0
341 172 -1 0
340 172 -1 0
339 172 -1 0
193 172 -1 1
192 172 -1 1
191 172 -1 1
190 172 -1 1
189 172 -1 1
188 172 -1 1
187 172 -1 1
186 172 -1 1
185 172 -1 1
350 171 -1 0
349 171 -1 0
348 171 -1 0
347 171 -1 0
346 171 -1 0
345 171 -1 0
344 171 -1 0
343 171 -1 0
342 171 -1 0
341 171 -1 0
340 171 -1 0
193 171 -1 1
192 171 -1 1
191 171 -1 1
190 171 -1 1
189 171 -1 1
188 171 -1 1
187 171 -1 1
186 171 -1 1
185 171 -1 1
350 170 -1 0
349 170 -1 0
348 170 -1 0
347 170 -1 0
346 170 -1 0
345 170 -1 0
344 170 -1 0
343 170 -1 0
342 170 -1 0
341 170 -1 0
340 170 -1 0
192 170 -1 1
191 170 -1 1
190 170 -1 1
189 170 -1 1
188 170 -1 1
187 170 -1 1
186 170 -1 1
350 169 -1 0
349 169 -1 0
348 169 -1 0
347 169 -1 0
346 169 -1 0
345 169 -1 0
344 169 -1 0
343 169 -1 0
342 169 -1 0
341 169 -1 0
340 169 -1 0
189 169 -1 1
350 168 -1 0
349 168 -1 0
348 168 -1 0
347 168 -1 0
346 168 -1 0
345 168 -1 0
344 168 -1 0
343 168 -1 0
342 168 -1 0
341 168 -1 0
340 168 -1 0
350 167 -1 0
349 167 -1 0
348 167 -1 0
347 167 -1 0
346 167 -1 0
345 167 -1 0
344 167 -1 0
343 167 -1 0
342 167 -1 0
341 167 -1 0
340 167 -1 0
351 166 -1 0
350 166 -1 0
349 166 -1 0
348 166 -1 0
347 166 -1 0
346 166 -1 0
345 166 -1 0
344 166 -1 0
343 166 -1 0
342 166 -1 0
341 166 -1 0
340 166 -1 0
351 165 -1 0
350 165 -1 0
349 165 -1 0
348 165 -1 0
347 165 -1 0
346 165 -1 0
345 165 -1 0
344 165 -1 0
343 165 -1 0
342 165 -1 0
341 165 -1 0
351 164 -1 0
350 164 -1 0
349 164 -1 0
348 164 -1 0
347 164 -1 0
346 164 -1 0
345 164 -1 0
344 164 -1 0
343 164 -1 0
342 164 -1 0
341 164 -1 0
351 163 -1 0
350 163 -1 0
349 163 -1 0
348 163 -1 0
347 163 -1 0
346 163 -1 0
345 163 -1 0
344 163 -1 0
343 163 -1 0
342 163 -1 0
341 163 -1 0
352 162 -1 0
351 162 -1 0
350 162 -1 0
349 162 -1 0
348 162 -1 0
347 162 -1 0
346 162 -1 0
345 162 -1 0
344 162 -1 0
343 162 -1 0
342 162 -1 0
341 162 -1 0
352 161 -1 0
351 161 -1 0
350 161 -1 0
349 161 -1 0
348 161 -1 0
347 161 -1 0
346 161 -1 0
345 161 -1 0
344 161 -1 0
343 161 -1 0
342 161 -1 0
352 160 -1 0
351 160 -1 0
350 160 -1 0
349 160 -1 0
348 160 -1 0
347 160 -1 0
346 160 -1 0
345 160 -1 0
344 160 -1 0
343 160 -1 0
342 160 -1 0
352 159 -1 0
351 159 -1 0
350 159 -1 0
349 159 -1 0
348 159 -1 0
347 159 -1 0
346 159 -1 0
345 159 -1 0
344 159 -1 0
343 159 -1 0
342 159 -1 0
352 158 -1 0
351 158 -1 0
350 158 -1 0
349 158 -1 0
348 158 -1 0
347 158 -1 0
346 158 -1 0
345 158 -1 0
344 158 -1 0
343 158 -1 0
342 158 -1 0
352 157 -1 0
351 157 -1 0
350 157 -1 0
349 157 -1 0
348 157 -1 0
347 157 -1 0
346 157 -1 0
345 157 -1 0
344 157 -1 0
343 157 -1 0
342 157 -1 0
352 156 -1 0
351 156 -1 0
350 156 -1 0
349 156 -1 0
348 156 -1 0
347 156 -1 0
346 156 -1 0
345 156 -1 0
344 156 -1 0
343 156 -1 0
342 156 -1 0
352 155 -1 0
351 155 -1 0
350 155 -1 0
349 155 -1 0
348 155 -1 0
347 155 -1 0
346 155 -1 0
345 155 -1 0
344 155 -1 0
343 155 -1 0
342 155 -1 0
352 154 -1 0
351 154 -1 0
350 154 -1 0
349 154 -1 0
348 154 -1 0
347 154 -1 0
346 154 -1 0
345 154 -1 0
344 154 -1 0
343 154 -1 0
342 154 -1 0
352 153 -1 0
351 153 -1 0
350 153 -1 0
349 153 -1 0
348 153 -1 0
347 153 -1 0
346 153 -1 0
345 153 -1 0
344 153 -1 0
343 153 -1 0
342 153 -1 0
352 152 -1 0
351 152 -1 0
350 152 -1 0
349 152 -1 0
348 152 -1 0
347 152 -1 0
346 152 -1 0
345 152 -1 0
344 152 -1 0
343 152 -1 0
342 152 -1 0
341 152 -1 0
351 151 -1 0
350 151 -1 0
349 151 -1 0
348 151 -1 0
347 151 -1 0
346 151 -1 0
345 151 -1 0
344 151 -1 0
343 151 -1 0
342 151 -1 0
341 151 -1 0
351 150 -1 0
350 150 -1 0
349 150 -1 0
348 150 -1 0
347 150 -1 0
346 150 -1 0
345 150 -1 0
344 150 -1 0
343 150 -1 0
342 150 -1 0
341 150 -1 0
351 149 -1 0
350 149 -1 0
349 149 -1 0
348 149 -1 0
347 149 -1 0
346 149 -1 0
345 149 -1 0
344 149 -1 0
343 149 -1 0
342 149 -1 0
341 149 -1 0
351 148 -1 0
350 148 -1 0
349 148 -1 0
348 148 -1 0
347 148 -1 0
346 148 -1 0
345 148 -1 0
344 148 -1 0
343 148 -1 0
342 148 -1 0
341 148 -1 0
350 147 -1 0
349 147 -1 0
348 147 -1 0
347 147 -1 0
346 147 -1 0
345 147 -1 0
344 147 -1 0
343 147 -1 0
342 147 -1 0
341 147 -1 0
340 147 -1 0
350 146 -1 0
349 146 -1 0
348 146 -1 0
347 146 -1 0
346 146 -1 0
345 146 -1 0
344 146 -1 0
343 146 -1 0
342 146 -1 0
341 146 -1 0
340 146 -1 0
350 145 -1 0
349 145 -1 0
348 145 -1 0
347 145 -1 0
346 145 -1 0
345 145 -1 0
344 145 -1 0
343 145 -1 0
342 145 -1 0
341 145 -1 0
340 145 -1 0
350 144 -1 0
349 144 -1 0
348 144 -1 0
347 144 -1 0
346 144 -1 0
345 144 -1 0
344 144 -1 0
343 144 -1 0
342 144 -1 0
341 144 -1 0
340 144 -1 0
339 144 -1 0
349 143 -1 0
348 143 -1 0
347 143 -1 0
346 143 -1 0
345 143 -1 0
344 143 -1 0
343 143 -1 0
342 143 -1 0
341 143 -1 0
340 143 -1 0
339 143 -1 0
338 143 -1 0
349 142 -1 0
348 142 -1 0
347 142 -1 0
346 142 -1 0
345 142 -1 0
344 142 -1 0
343 142 -1 0
342 142 -1 0
341 142 -1 0
340 142 -1 0
339 142 -1 0
338 142 -1 0
337 142 -1 0
349 141 -1 0
348 141 -1 0
347 141 -1 0
346 141 -1 0
345 141 -1 0
344 141 -1 0
343 141 -1 0
342 141 -1 0
341 141 -1 0
340 141 -1 0
339 141 -1 0
338 141 -1 0
337 141 -1 0
336 141 -1 0
335 141 -1 0
348 140 -1 0
347 140 -1 0
346 140 -1 0
345 140 -1 0
344 140 -1 0
343 140 -1 0
342 140 -1 0
341 140 -1 0
340 140 -1 0
339 140 -1 0
338 140 -1 0
337 140 -1 0
336 140 -1 0
335 140 -1 0
334 140 -1 0
348 139 -1 0
347 139 -1 0
346 139 -1 0
345 139 -1 0
344 139 -1 0
343 139 -1 0
342 139 -1 0
341 139 -1 0
340 139 -1 0
339 139 -1 0
338 139 -1 0
337 139 -1 0
336 139 -1 0
335 139 -1 0
334 139 -1 0
333 139 -1 0
332 139 -1 0
348 138 -1 0
347 138 -1 0
346 138 -1 0
345 138 -1 0
344 138 -1 0
343 138 -1 0
342 138 -1 0
341 138 -1 0
340 138 -1 0
339 138 -1 0
338 138 -1 0
337 138 -1 0
336 138 -1 0
335 138 -1 0
334 138 -1 0
333 138 -1 0
332 138 -1 0
331 138 -1 0
347 137 -1 0
346 137 -1 0
345 137 -1 0
344 137 -1 0
343 137 -1 0
342 137 -1 0
341 137 -1 0
340 137 -1 0
339 137 -1 0
338 137 -1 0
337 137 -1 0
336 137 -1 0
335 137 -1 0
334 137 -1 0
333 137 -1 0
332 137 -1 0
331 137 -1 0
330 137 -1 0
346 136 -1 0
345 136 -1 0
344 136 -1 0
343 136 -1 0
342 136 -1 0
341 136 -1 0
340 136 -1 0
339 136 -1 0
338 136 -1 0
337 136 -1 0
336 136 -1 0
335 136 -1 0
334 136 -1 0
333 136 -1 0
332 136 -1 0
331 136 -1 0
330 136 -1 0
329 136 -1 0
328 136 -1 0
345 135 -1 0
344 135 -1 0
343 135 -1 0
342 135 -1 0
341 135 -1 0
340 135 -1 0
339 135 -1 0
338 135 -1 0
337 135 -1 0
336 135 -1 0
335 135 -1 0
334 135 -1 0
333 135 -1 0
332 135 -1 0
331 135 -1 0
330 135 -1 0
329 135 -1 0
328 135 -1 0
327 135 -1 0
344 134 -1 0
343 134 -1 0
342 134 -1 0
341 134 -1 0
340 134 -1 0
339 134 -1 0
338 134 -1 0
337 134 -1 0
336 134 -1 0
335 134 -1 0
334 134 -1 0
333 134 -1 0
332 134 -1 0
331 134 -1 0
330 134 -1 0
329 134 -1 0
328 134 -1 0
327 134 -1 0
343 133 -1 0
342 133 -1 0
341 133 -1 0
340 133 -1 0
339 133 -1 0
338 133 -1 0
337 133 -1 0
336 133 -1 0
335 133 -1 0
334 133 -1 0
333 133 -1 0
332 133 -1 0
331 133 -1 0
330 133 -1 0
329 133 -1 0
328 133 -1 0
327 133 -1 0
341 132 -1 0
340 132 -1 0
339 132 -1 0
338 132 -1 0
337 132 -1 0
336 132 -1 0
335 132 -1 0
334 132 -1 0
333 132 -1 0
332 132 -1 0
331 132 -1 0
330 132 -1 0
329 132 -1 0
328 132 -1 0
327 132 -1 0
326 132 -1 0
340 131 -1 0
339 131 -1 0
338 131 -1 0
337 131 -1 0
336 131 -1 0
335 131 -1 0
334 131 -1 0
333 131 -1 0
332 131 -1 0
331 131 -1 0
330 131 -1 0
329 131 -1 0
328 131 -1 0
327 131 -1 0
326 131 -1 0
338 130 -1 0
337 130 -1 0
336 130 -1 0
335 130 -1 0
334 130 -1 0
333 130 -1 0
332 130 -1 0
331 130 -1 0
330 130 -1 0
329 130 -1 0
328 130 -1 0
327 130 -1 0
121 130 -1 0
337 129 -1 0
336 129 -1 0
335 129 -1 0
334 129 -1 0
333 129 -1 0
332 129 -1 0
331 129 -1 0
330 129 -1 0
329 129 -1 0
328 129 -1 0
327 129 -1 0
124 129 -1 0
123 129 -1 0
122 129 -1 0
121 129 -1 0
120 129 -1 0
119 129 -1 0
118 129 -1 0
336 128 -1 0
335 128 -1 0
334 128 -1 0
333 128 -1 0
332 128 -1 0
331 128 -1 0
330 128 -1 0
329 128 -1 0
328 128 -1 0
327 128 -1 0
326 128 -1 0
125 128 -1 0
124 128 -1 0
123 128 -1 0
122 128 -1 0
121 128 -1 0
120 128 -1 0
119 128 -1 0
118 128 -1 0
117 128 -1 0
336 127 -1 0
335 127 -1 0
334 127 -1 0
333 127 -1 0
332 127 -1 0
331 127 -1 0
330 127 -1 0
329 127 -1 0
328 127 -1 0
327 127 -1 0
326 127 -1 0
126 127 -1 0
125 127 -1 0
124 127 -1 0
123 127 -1 0
122 127 -1 0
121 127 -1 0
120 127 -1 0
119 127 -1 0
118 127 -1 0
117 127 -1 0
336 126 -1 0
335 126 -1 0
334 126 -1 0
333 126 -1 0
332 126 -1 0
331 126 -1 0
330 126 -1 0
329 126 -1 0
328 126 -1 0
327 126 -1 0
326 126 -1 0
325 126 -1 0
126 126 -1 0
125 126 -1 0
124 126 -1 0
123 126 -1 0
122 126 -1 0
121 126 -1 0
120 126 -1 0
119 126 -1 0
118 126 -1 0
117 126 -1 0
336 125 -1 0
335 125 -1 0
334 125 -1 0
333 125 -1 0
332 125 -1 0
331 125 -1 0
330 125 -1 0
329 125 -1 0
328 125 -1 0
327 125 -1 0
326 125 -1 0
325 125 -1 0
126 125 -1 0
125 125 -1 0
124 125 -1 0
123 125 -1 0
122 125 -1 0
121 125 -1 0
120 125 -1 0
119 125 -1 0
118 125 -1 0
117 125 -1 0
116 125 -1 0
335 124 -1 0
334 124 -1 0
333 124 -1 0
332 124 -1 0
331 124 -1 0
330 124 -1 0
329 124 -1 0
328 124 -1 0
327 124 -1 0
326 124 -1 0
325 124 -1 0
324 124 -1 0
179 124 -1 0
178 124 -1 0
177 124 -1 0
176 124 -1 0
175 124 -1 0
174 124 -1 0
173 124 -1 0
172 124 -1 0
171 124 -1 0
170 124 -1 0
169 124 -1 0
168 124 -1 0
167 124 -1 0
166 124 -1 0
165 124 -1 0
164 124 -1 0
163 124 -1 0
162 124 -1 0
161 124 -1 0
160 124 -1 0
159 124 -1 0
158 124 -1 0
157 124 -1 0
156 124 -1 0
155 124 -1 0
154 124 -1 0
127 124 -1 0
126 124 -1 0
125 124 -1 0
124 124 -1 0
123 124 -1 0
122 124 -1 0
121 124 -1 0
120 124 -1 0
119 124 -1 0
118 124 -1 0
117 124 -1 0
116 124 -1 0
335 123 -1 0
334 123 -1 0
333 123 -1 0
332 123 -1 0
331 123 -1 0
330 123 -1 0
329 123 -1 0
328 123 -1 0
327 123 -1 0
326 123 -1 0
325 123 -1 0
324 123 -1 0
182 123 -1 0
181 123 -1 0
180 123 -1 0
179 123 -1 0
178 123 -1 0
177 123 -1 0
176 123 -1 0
175 123 -1 0
174 123 -1 0
173 123 -1 0
172 123 -1 0
171 123 -1 0
170 123 -1 0
169 123 -1 0
168 123 -1 0
167 123 -1 0
166 123 -1 0
165 123 -1 0
164 123 -1 0
163 123 -1 0
162 123 -1 0
161 123 -1 0
160 123 -1 0
159 123 -1 0
158 123 -1 0
157 123 -1 0
156 123 -1 0
155 123 -1 0
154 123 -1 0
153 123 -1 0
152 123 -1 0
151 123 -1 0
127 123 -1 0
126 123 -1 0
125 123 -1 0
124 123 -1 0
123 123 -1 0
122 123 -1 0
121 123 -1 0
120 123 -1 0
119 123 -1 0
118 123 -1 0
117 123 -1 0
335 122 -1 0
334 122 -1 0
333 122 -1 0
332 122 -1 0
331 122 -1 0
330 122 -1 0
329 122 -1 0
328 122 -1 0
327 122 -1 0
326 122 -1 0
325 122 -1 0
324 122 -1 0
323 122 -1 0
183 122 -1 0
182 122 -1 0
181 122 -1 0
180 122 -1 0
179 122 -1 0
178 122 -1 0
177 122 -1 0
176 122 -1 0
175 122 -1 0
174 122 -1 0
173 122 -1 0
172 122 -1 0
171 122 -1 0
170 122 -1 0
169 122 -1 0
168 122 -1 0
167 122 -1 0
166 122 -1 0
165 122 -1 0
164 122 -1 0
163 122 -1 0
162 122 -1 0
161 122 -1 0
160 122 -1 0
159 122 -1 0
158 122 -1 0
157 122 -1 0
156 122 -1 0
155 122 -1 0
154 122 -1 0
153 122 -1 0
152 122 -1 0
151 122 -1 0
150 122 -1 0
128 122 -1 0
127 122 -1 0
126 122 -1 0
125 122 -1 0
124 122 -1 0
123 122 -1 0
122 122 -1 0
121 122 -1 0
120 122 -1 0
119 122 -1 0
118 122 -1 0
117 122 -1 0
334 121 -1 0
333 121 -1 0
332 121 -1 0
331 121 -1 0
330 121 -1 0
329 121 -1 0
328 121 -1 0
327 121 -1 0
326 121 -1 0
325 121 -1 0
324 121 -1 0
323 121 -1 0
322 121 -1 0
183 121 -1 0
182 121 -1 0
181 121 -1 0
180 121 -1 0
179 121 -1 0
178 121 -1 0
177 121 -1 0
176 121 -1 0
175 121 -1 0
174 121 -1 0
173 121 -1 0
172 121 -1 0
171 121 -1 0
170 121 -1 0
169 121 -1 0
168 121 -1 0
167 121 -1 0
166 121 -1 0
165 121 -1 0
164 121 -1 0
163 121 -1 0
162 121 -1 0
161 121 -1 0
160 121 -1 0
159 121 -1 0
158 121 -1 0
157 121 -1 0
156 121 -1 0
155 121 -1 0
154 121 -1 0
153 121 -1 0
152 121 -1 0
151 121 -1 0
150 121 -1 0
128 121 -1 0
127 121 -1 0
126 121 -1 0
125 121 -1 0
124 121 -1 0
123 121 -1 0
122 121 -1 0
121 121 -1 0
120 121 -1 0
119 121 -1 0
118 121 -1 0
117 121 -1 0
334 120 -1 0
333 120 -1 0
332 120 -1 0
331 120 -1 0
330 120 -1 0
329 120 -1 0
328 120 -1 0
327 120 -1 0
326 120 -1 0
325 120 -1 0
324 120 -1 0
323 120 -1 0
322 120 -1 0
183 120 -1 0
182 120 -1 0
181 120 -1 0
180 120 -1 0
179 120 -1 0
178 120 -1 0
177 120 -1 0
176 120 -1 0
175 120 -1 0
174 120 -1 0
173 120 -1 0
172 120 -1 0
171 120 -1 0
170 120 -1 0
169 120 -1 0
168 120 -1 0
167 120 -1 0
166 120 -1 0
165 120 -1 0
164 120 -1 0
163 120 -1 0
162 120 -1 0
161 120 -1 0
160 120 -1 0
159 120 -1 0
158 120 -1 0
157 120 -1 0
156 120 -1 0
155 120 -1 0
154 120 -1 0
153 120 -1 0
152 120 -1 0
151 120 -1 0
150 120 -1 0
128 120 -1 0
127 120 -1 0
126 120 -1 0
125 120 -1 0
124 120 -1 0
123 120 -1 0
122 120 -1 0
121 120 -1 0
120 120 -1 0
119 120 -1 0
118 120 -1 0
333 119 -1 0
332 119 -1 0
331 119 -1 0
330 119 -1 0
329 119 -1 0
328 119 -1 0
327 119 -1 0
326 119 -1 0
325 119 -1 0
324 119 -1 0
323 119 -1 0
322 119 -1 0
321 119 -1 0
184 119 -1 0
183 119 -1 0
182 119 -1 0
181 119 -1 0
180 119 -1 0
179 119 -1 0
178 119 -1 0
177 119 -1 0
176 119 -1 0
175 119 -1 0
174 119 -1 0
173 119 -1 0
172 119 -1 0
171 119 -1 0
170 119 -1 0
169 119 -1 0
168 119 -1 0
167 119 -1 0
166 119 -1 0
165 119 -1 0
164 119 -1 0
163 119 -1 0
162 119 -1 0
161 119 -1 0
160 119 -1 0
159 119 -1 0
158 119 -1 0
157 119 -1 0
156 119 -1 0
155 119 -1 0
154 119 -1 0
153 119 -1 0
152 119 -1 0
151 119 -1 0
150 119 -1 0
149 119 -1 0
129 119 -1 0
128 119 -1 0
127 119 -1 0
126 119 -1 0
125 119 -1 0
124 119 -1 0
123 119 -1 0
122 119 -1 0
121 119 -1 0
120 119 -1 0
119 119 -1 0
118 119 -1 0
333 118 -1 0
332 118 -1 0
331 118 -1 0
330 118 -1 0
329 118 -1 0
328 118 -1 0
327 118 -1 0
326 118 -1 0
325 118 -1 0
324 118 -1 0
323 118 -1 0
322 118 -1 0
321 118 -1 0
183 118 -1 0
182 118 -1 0
181 118 -1 0
180 118 -1 0
179 118 -1 0
178 118 -1 0
177 118 -1 0
176 118 -1 0
175 118 -1 0
174 118 -1 0
173 118 -1 0
172 118 -1 0
171 118 -1 0
170 118 -1 0
169 118 -1 0
168 118 -1 0
167 118 -1 0
166 118 -1 0
165 118 -1 0
164 118 -1 0
163 118 -1 0
162 118 -1 0
161 118 -1 0
160 118 -1 0
159 118 -1 0
158 118 -1 0
157 118 -1 0
156 118 -1 0
155 118 -1 0
154 118 -1 0
153 118 -1 0
152 118 -1 0
151 118 -1 0
150 118 -1 0
149 118 -1 0
148 118 -1 0
129 118 -1 0
128 118 -1 0
127 118 -1 0
126 118 -1 0
125 118 -1 0
124 118 -1 0
123 118 -1 0
122 118 -1 0
121 118 -1 0
120 118 -1 0
119 118 -1 0
118 118 -1 0
332 117 -1 0
331 117 -1 0
330 117 -1 0
329 117 -1 0
328 117 -1 0
327 117 -1 0
326 117 -1 0
325 117 -1 0
324 117 -1 0
323 117 -1 0
322 117 -1 0
321 117 -1 0
320 117 -1 0
183 117 -1 0
182 117 -1 0
181 117 -1 0
180 117 -1 0
179 117 -1 0
178 117 -1 0
177 117 -1 0
176 117 -1 0
175 117 -1 0
174 117 -1 0
173 117 -1 0
172 117 -1 0
171 117 -1 0
170 117 -1 0
169 117 -1 0
168 117 -1 0
167 117 -1 0
166 117 -1 0
165 117 -1 0
164 117 -1 0
163 117 -1 0
162 117 -1 0
161 117 -1 0
160 117 -1 0
159 117 -1 0
158 117 -1 0
157 117 -1 0
156 117 -1 0
155 117 -1 0
154 117 -1 0
153 117 -1 0
152 117 -1 0
151 117 -1 0
150 117 -1 0
149 117 -1 0
148 117 -1 0
147 117 -1 0
130 117 -1 0
129 117 -1 0
128 117 -1 0
127 117 -1 0
126 117 -1 0
125 117 -1 0
124 117 -1 0
123 117 -1 0
122 117 -1 0
121 117 -1 0
120 117 -1 0
119 117 -1 0
331 116 -1 0
330 116 -1 0
329 116 -1 0
328 116 -1 0
327 116 -1 0
326 116 -1 0
325 116 -1 0
324 116 -1 0
323 116 -1 0
322 116 -1 0
321 116 -1 0
320 116 -1 0
319 116 -1 0
183 116 -1 0
182 116 -1 0
181 116 -1 0
180 116 -1 0
179 116 -1 0
178 116 -1 0
177 116 -1 0
176 116 -1 0
175 116 -1 0
174 116 -1 0
173 116 -1 0
172 116 -1 0
171 116 -1 0
170 116 -1 0
169 116 -1 0
168 116 -1 0
167 116 -1 0
166 116 -1 0
165 116 -1 0
164 116 -1 0
163 116 -1 0
162 116 -1 0
161 116 -1 0
160 116 -1 0
159 116 -1 0
158 116 -1 0
157 116 -1 0
156 116 -1 0
155 116 -1 0
154 116 -1 0
153 116 -1 0
152 116 -1 0
151 116 -1 0
150 116 -1 0
149 116 -1 0
148 116 -1 0
147 116 -1 0
146 116 -1 0
130 116 -1 0
129 116 -1 0
128 116 -1 0
127 116 -1 0
126 116 -1 0
125 116 -1 0
124 116 -1 0
123 116 -1 0
122 116 -1 0
121 116 -1 0
120 116 -1 0
119 116 -1 0
331 115 -1 0
330 115 -1 0
329 115 -1 0
328 115 -1 0
327 115 -1 0
326 115 -1 0
325 115 -1 0
324 115 -1 0
323 115 -1 0
322 115 -1 0
321 115 -1 0
320 115 -1 0
319 115 -1 0
318 115 -1 0
317 115 -1 0
316 115 -1 0
182 115 -1 0
181 115 -1 0
180 115 -1 0
179 115 -1 0
178 115 -1 0
177 115 -1 0
176 115 -1 0
175 115 -1 0
174 115 -1 0
173 115 -1 0
172 115 -1 0
171 115 -1 0
170 115 -1 0
169 115 -1 0
168 115 -1 0
167 115 -1 0
166 115 -1 0
165 115 -1 0
164 115 -1 0
163 115 -1 0
162 115 -1 0
161 115 -1 0
160 115 -1 0
159 115 -1 0
158 115 -1 0
157 115 -1 0
