2349 400 400
295 256 -1 0
294 256 -1 0
293 256 -1 0
292 256 -1 0
251 256 -1 1
250 256 -1 1
249 256 -1 1
248 256 -1 1
247 256 -1 1
246 256 -1 1
245 256 -1 1
244 256 -1 1
243 256 -1 1
303 255 -1 0
302 255 -1 0
301 255 -1 0
300 255 -1 0
299 255 -1 0
298 255 -1 0
297 255 -1 0
296 255 -1 0
295 255 -1 0
294 255 -1 0
293 255 -1 0
292 255 -1 0
251 255 -1 1
250 255 -1 1
249 255 -1 1
248 255 -1 1
247 255 -1 1
246 255 -1 1
245 255 -1 1
244 255 -1 1
243 255 -1 1
303 254 -1 0
302 254 -1 0
301 254 -1 0
300 254 -1 0
299 254 -1 0
298 254 -1 0
297 254 -1 0
296 254 -1 0
295 254 -1 0
294 254 -1 0
293 254 -1 0
292 254 -1 0
252 254 -1 1
251 254 -1 1
250 254 -1 1
249 254 -1 1
248 254 -1 1
247 254 -1 1
246 254 -1 1
245 254 -1 1
244 254 -1 1
243 254 -1 1
242 254 -1 1
302 253 -1 0
301 253 -1 0
300 253 -1 0
299 253 -1 0
298 253 -1 0
297 253 -1 0
296 253 -1 0
295 253 -1 0
294 253 -1 0
293 253 -1 0
292 253 -1 0
291 253 -1 0
251 253 -1 1
250 253 -1 1
249 253 -1 1
248 253 -1 1
247 253 -1 1
246 253 -1 1
245 253 -1 1
244 253 -1 1
243 253 -1 1
302 252 -1 0
301 252 -1 0
300 252 -1 0
299 252 -1 0
298 252 -1 0
297 252 -1 0
296 252 -1 0
295 252 -1 0
294 252 -1 0
293 252 -1 0
292 252 -1 0
291 252 -1 0
251 252 -1 1
250 252 -1 1
249 252 -1 1
248 252 -1 1
247 252 -1 1
246 252 -1 1
245 252 -1 1
244 252 -1 1
243 252 -1 1
302 251 -1 0
301 251 -1 0
300 251 -1 0
299 251 -1 0
298 251 -1 0
297 251 -1 0
296 251 -1 0
295 251 -1 0
294 251 -1 0
293 251 -1 0
292 251 -1 0
291 251 -1 0
251 251 -1 1
250 251 -1 1
249 251 -1 1
248 251 -1 1
247 251 -1 1
246 251 -1 1
245 251 -1 1
244 251 -1 1
243 251 -1 1
301 250 -1 0
300 250 -1 0
299 250 -1 0
298 250 -1 0
297 250 -1 0
296 250 -1 0
295 250 -1 0
294 250 -1 0
293 250 -1 0
292 250 -1 0
291 250 -1 0
250 250 -1 1
249 250 -1 1
248 250 -1 1
247 250 -1 1
246 250 -1 1
245 250 -1 1
244 250 -1 1
300 249 -1 0
299 249 -1 0
298 249 -1 0
297 249 -1 0
296 249 -1 0
295 249 -1 0
294 249 -1 0
293 249 -1 0
292 249 -1 0
291 249 -1 0
247 249 -1 1
300 248 -1 0
299 248 -1 0
298 248 -1 0
297 248 -1 0
296 248 -1 0
295 248 -1 0
294 248 -1 0
293 248 -1 0
292 248 -1 0
291 248 -1 0
290 248 -1 0
300 247 -1 0
299 247 -1 0
298 247 -1 0
297 247 -1 0
296 247 -1 0
295 247 -1 0
294 247 -1 0
293 247 -1 0
292 247 -1 0
291 247 -1 0
290 247 -1 0
299 246 -1 0
298 246 -1 0
297 246 -1 0
296 246 -1 0
295 246 -1 0
294 246 -1 0
293 246 -1 0
292 246 -1 0
291 246 -1 0
300 245 -1 0
299 245 -1 0
298 245 -1 0
297 245 -1 0
296 245 -1 0
295 245 -1 0
294 245 -1 0
293 245 -1 0
292 245 -1 0
291 245 -1 0
290 245 -1 0
300 244 -1 0
299 244 -1 0
298 244 -1 0
297 244 -1 0
296 244 -1 0
295 244 -1 0
294 244 -1 0
293 244 -1 0
292 244 -1 0
291 244 -1 0
290 244 -1 0
300 243 -1 0
299 243 -1 0
298 243 -1 0
297 243 -1 0
296 243 -1 0
295 243 -1 0
294 243 -1 0
293 243 -1 0
292 243 -1 0
291 243 -1 0
290 243 -1 0
300 242 -1 0
299 242 -1 0
298 242 -1 0
297 242 -1 0
296 242 -1 0
295 242 -1 0
294 242 -1 0
293 242 -1 0
292 242 -1 0
291 242 -1 0
290 242 -1 0
289 242 -1 0
299 241 -1 0
298 241 -1 0
297 241 -1 0
296 241 -1 0
295 241 -1 0
294 241 -1 0
293 241 -1 0
292 241 -1 0
291 241 -1 0
290 241 -1 0
299 240 -1 0
298 240 -1 0
297 240 -1 0
296 240 -1 0
295 240 -1 0
294 240 -1 0
293 240 -1 0
292 240 -1 0
291 240 -1 0
290 240 -1 0
299 239 -1 0
298 239 -1 0
297 239 -1 0
296 239 -1 0
295 239 -1 0
294 239 -1 0
293 239 -1 0
292 239 -1 0
291 239 -1 0
290 239 -1 0
298 238 -1 0
297 238 -1 0
296 238 -1 0
295 238 -1 0
294 238 -1 0
293 238 -1 0
292 238 -1 0
291 238 -1 0
295 237 -1 0
294 237 -1 0
76 141 -1 0
75 141 -1 0
79 140 -1 0
78 140 -1 0
77 140 -1 0
76 140 -1 0
75 140 -1 0
74 140 -1 0
73 140 -1 0
72 140 -1 0
80 139 -1 0
79 139 -1 0
78 139 -1 0
77 139 -1 0
76 139 -1 0
75 139 -1 0
74 139 -1 0
73 139 -1 0
72 139 -1 0
71 139 -1 0
80 138 -1 0
79 138 -1 0
78 138 -1 0
77 138 -1 0
76 138 -1 0
75 138 -1 0
74 138 -1 0
73 138 -1 0
72 138 -1 0
71 138 -1 0
80 137 -1 0
79 137 -1 0
78 137 -1 0
77 137 -1 0
76 137 -1 0
75 137 -1 0
74 137 -1 0
73 137 -1 0
72 137 -1 0
71 137 -1 0
81 136 -1 0
80 136 -1 0
79 136 -1 0
78 136 -1 0
77 136 -1 0
76 136 -1 0
75 136 -1 0
74 136 -1 0
73 136 -1 0
72 136 -1 0
71 136 -1 0
70 136 -1 0
80 135 -1 0
79 135 -1 0
78 135 -1 0
77 135 -1 0
76 135 -1 0
75 135 -1 0
74 135 -1 0
73 135 -1 0
72 135 -1 0
71 135 -1 0
70 135 -1 0
80 134 -1 0
79 134 -1 0
78 134 -1 0
77 134 -1 0
76 134 -1 0
75 134 -1 0
74 134 -1 0
73 134 -1 0
72 134 -1 0
71 134 -1 0
70 134 -1 0
80 133 -1 0
79 133 -1 0
78 133 -1 0
77 133 -1 0
76 133 -1 0
75 133 -1 0
74 133 -1 0
73 133 -1 0
72 133 -1 0
71 133 -1 0
70 133 -1 0
80 132 -1 0
79 132 -1 0
78 132 -1 0
77 132 -1 0
76 132 -1 0
75 132 -1 0
74 132 -1 0
73 132 -1 0
72 132 -1 0
71 132 -1 0
70 132 -1 0
69 132 -1 0
79 131 -1 0
78 131 -1 0
77 131 -1 0
76 131 -1 0
75 131 -1 0
74 131 -1 0
73 131 -1 0
72 131 -1 0
71 131 -1 0
70 131 -1 0
69 131 -1 0
79 130 -1 0
78 130 -1 0
77 130 -1 0
76 130 -1 0
75 130 -1 0
74 130 -1 0
73 130 -1 0
72 130 -1 0
71 130 -1 0
70 130 -1 0
69 130 -1 0
79 129 -1 0
78 129 -1 0
77 129 -1 0
76 129 -1 0
75 129 -1 0
74 129 -1 0
73 129 -1 0
72 129 -1 0
71 129 -1 0
70 129 -1 0
69 129 -1 0
79 128 -1 0
78 128 -1 0
77 128 -1 0
76 128 -1 0
75 128 -1 0
74 128 -1 0
73 128 -1 0
72 128 -1 0
71 128 -1 0
70 128 -1 0
69 128 -1 0
78 127 -1 0
77 127 -1 0
76 127 -1 0
75 127 -1 0
74 127 -1 0
73 127 -1 0
72 127 -1 0
71 127 -1 0
70 127 -1 0
69 127 -1 0
68 127 -1 0
78 126 -1 0
77 126 -1 0
76 126 -1 0
75 126 -1 0
74 126 -1 0
73 126 -1 0
72 126 -1 0
71 126 -1 0
70 126 -1 0
69 126 -1 0
68 126 -1 0
78 125 -1 0
77 125 -1 0
76 125 -1 0
75 125 -1 0
74 125 -1 0
73 125 -1 0
72 125 -1 0
71 125 -1 0
70 125 -1 0
69 125 -1 0
68 125 -1 0
78 124 -1 0
77 124 -1 0
76 124 -1 0
75 124 -1 0
74 124 -1 0
73 124 -1 0
72 124 -1 0
71 124 -1 0
70 124 -1 0
69 124 -1 0
68 124 -1 0
78 123 -1 0
77 123 -1 0
76 123 -1 0
75 123 -1 0
74 123 -1 0
73 123 -1 0
72 123 -1 0
71 123 -1 0
70 123 -1 0
69 123 -1 0
68 123 -1 0
78 122 -1 0
77 122 -1 0
76 122 -1 0
75 122 -1 0
74 122 -1 0
73 122 -1 0
72 122 -1 0
71 122 -1 0
70 122 -1 0
69 122 -1 0
68 122 -1 0
78 121 -1 0
77 121 -1 0
76 121 -1 0
75 121 -1 0
74 121 -1 0
73 121 -1 0
72 121 -1 0
71 121 -1 0
70 121 -1 0
69 121 -1 0
68 121 -1 0
78 120 -1 0
77 120 -1 0
76 120 -1 0
75 120 -1 0
74 120 -1 0
73 120 -1 0
72 120 -1 0
71 120 -1 0
70 120 -1 0
69 120 -1 0
68 120 -1 0
78 119 -1 0
77 119 -1 0
76 119 -1 0
75 119 -1 0
74 119 -1 0
73 119 -1 0
72 119 -1 0
71 119 -1 0
70 119 -1 0
69 119 -1 0
68 119 -1 0
78 118 -1 0
77 118 -1 0
76 118 -1 0
75 118 -1 0
74 118 -1 0
73 118 -1 0
72 118 -1 0
71 118 -1 0
70 118 -1 0
69 118 -1 0
68 118 -1 0
79 117 -1 0
78 117 -1 0
77 117 -1 0
76 117 -1 0
75 117 -1 0
74 117 -1 0
73 117 -1 0
72 117 -1 0
71 117 -1 0
70 117 -1 0
69 117 -1 0
68 117 -1 0
79 116 -1 0
78 116 -1 0
77 116 -1 0
76 116 -1 0
75 116 -1 0
74 116 -1 0
73 116 -1 0
72 116 -1 0
71 116 -1 0
70 116 -1 0
69 116 -1 0
68 116 -1 0
79 115 -1 0
78 115 -1 0
77 115 -1 0
76 115 -1 0
75 115 -1 0
74 115 -1 0
73 115 -1 0
72 115 -1 0
71 115 -1 0
70 115 -1 0
69 115 -1 0
68 115 -1 0
80 114 -1 0
79 114 -1 0
78 114 -1 0
77 114 -1 0
76 114 -1 0
75 114 -1 0
74 114 -1 0
73 114 -1 0
72 114 -1 0
71 114 -1 0
70 114 -1 0
69 114 -1 0
81 113 -1 0
80 113 -1 0
79 113 -1 0
78 113 -1 0
77 113 -1 0
76 113 -1 0
75 113 -1 0
74 113 -1 0
73 113 -1 0
72 113 -1 0
71 113 -1 0
70 113 -1 0
69 113 -1 0
82 112 -1 0
81 112 -1 0
80 112 -1 0
79 112 -1 0
78 112 -1 0
77 112 -1 0
76 112 -1 0
75 112 -1 0
74 112 -1 0
73 112 -1 0
72 112 -1 0
71 112 -1 0
70 112 -1 0
69 112 -1 0
82 111 -1 0
81 111 -1 0
80 111 -1 0
79 111 -1 0
78 111 -1 0
77 111 -1 0
76 111 -1 0
75 111 -1 0
74 111 -1 0
73 111 -1 0
72 111 -1 0
71 111 -1 0
70 111 -1 0
83 110 -1 0
82 110 -1 0
81 110 -1 0
80 110 -1 0
79 110 -1 0
78 110 -1 0
77 110 -1 0
76 110 -1 0
75 110 -1 0
74 110 -1 0
73 110 -1 0
72 110 -1 0
71 110 -1 0
83 109 -1 0
82 109 -1 0
81 109 -1 0
80 109 -1 0
79 109 -1 0
78 109 -1 0
77 109 -1 0
76 109 -1 0
75 109 -1 0
74 109 -1 0
73 109 -1 0
72 109 -1 0
71 109 -1 0
83 108 -1 0
82 108 -1 0
81 108 -1 0
80 108 -1 0
79 108 -1 0
78 108 -1 0
77 108 -1 0
76 108 -1 0
75 108 -1 0
74 108 -1 0
73 108 -1 0
72 108 -1 0
71 108 -1 0
84 107 -1 0
83 107 -1 0
82 107 -1 0
81 107 -1 0
80 107 -1 0
79 107 -1 0
78 107 -1 0
77 107 -1 0
76 107 -1 0
75 107 -1 0
74 107 -1 0
73 107 -1 0
72 107 -1 0
86 106 -1 0
85 106 -1 0
84 106 -1 0
83 106 -1 0
82 106 -1 0
81 106 -1 0
80 106 -1 0
79 106 -1 0
78 106 -1 0
77 106 -1 0
76 106 -1 0
75 106 -1 0
74 106 -1 0
73 106 -1 0
88 105 -1 0
87 105 -1 0
86 105 -1 0
85 105 -1 0
84 105 -1 0
83 105 -1 0
82 105 -1 0
81 105 -1 0
80 105 -1 0
79 105 -1 0
78 105 -1 0
77 105 -1 0
76 105 -1 0
75 105 -1 0
74 105 -1 0
89 104 -1 0
88 104 -1 0
87 104 -1 0
86 104 -1 0
85 104 -1 0
84 104 -1 0
83 104 -1 0
82 104 -1 0
81 104 -1 0
80 104 -1 0
79 104 -1 0
78 104 -1 0
77 104 -1 0
76 104 -1 0
75 104 -1 0
74 104 -1 0
89 103 -1 0
88 103 -1 0
87 103 -1 0
86 103 -1 0
85 103 -1 0
84 103 -1 0
83 103 -1 0
82 103 -1 0
81 103 -1 0
80 103 -1 0
79 103 -1 0
78 103 -1 0
77 103 -1 0
76 103 -1 0
75 103 -1 0
89 102 -1 0
88 102 -1 0
87 102 -1 0
86 102 -1 0
85 102 -1 0
84 102 -1 0
83 102 -1 0
82 102 -1 0
81 102 -1 0
80 102 -1 0
79 102 -1 0
78 102 -1 0
77 102 -1 0
76 102 -1 0
90 101 -1 0
89 101 -1 0
88 101 -1 0
87 101 -1 0
86 101 -1 0
85 101 -1 0
84 101 -1 0
83 101 -1 0
82 101 -1 0
81 101 -1 0
80 101 -1 0
79 101 -1 0
78 101 -1 0
77 101 -1 0
76 101 -1 0
89 100 -1 0
88 100 -1 0
87 100 -1 0
86 100 -1 0
85 100 -1 0
84 100 -1 0
83 100 -1 0
82 100 -1 0
81 100 -1 0
80 100 -1 0
79 100 -1 0
78 100 -1 0
77 100 -1 0
76 100 -1 0
89 99 -1 0
88 99 -1 0
87 99 -1 0
86 99 -1 0
85 99 -1 0
84 99 -1 0
83 99 -1 0
82 99 -1 0
81 99 -1 0
80 99 -1 0
79 99 -1 0
78 99 -1 0
77 99 -1 0
89 98 -1 0
88 98 -1 0
87 98 -1 0
86 98 -1 0
85 98 -1 0
84 98 -1 0
83 98 -1 0
82 98 -1 0
81 98 -1 0
80 98 -1 0
79 98 -1 0
88 97 -1 0
87 97 -1 0
86 97 -1 0
85 97 -1 0
84 97 -1 0
83 97 -1 0
82 97 -1 0
81 97 -1 0
80 97 -1 0
85 96 -1 0
84 96 -1 0
83 96 -1 0
