4411 400 400
349 253 -1 0
348 253 -1 0
347 253 -1 0
346 253 -1 0
125 253 -1 0
124 253 -1 0
123 253 -1 0
122 253 -1 0
121 253 -1 0
120 253 -1 0
119 253 -1 0
118 253 -1 0
117 253 -1 0
116 253 -1 0
115 253 -1 0
114 253 -1 0
113 253 -1 0
112 253 -1 0
111 253 -1 0
110 253 -1 0
109 253 -1 0
108 253 -1 0
107 253 -1 0
106 253 -1 0
105 253 -1 0
104 253 -1 0
356 252 -1 0
355 252 -1 0
354 252 -1 0
353 252 -1 0
352 252 -1 0
351 252 -1 0
350 252 -1 0
349 252 -1 0
348 252 -1 0
347 252 -1 0
346 252 -1 0
345 252 -1 0
124 252 -1 0
123 252 -1 0
122 252 -1 0
121 252 -1 0
120 252 -1 0
119 252 -1 0
118 252 -1 0
117 252 -1 0
116 252 -1 0
115 252 -1 0
114 252 -1 0
113 252 -1 0
112 252 -1 0
111 252 -1 0
110 252 -1 0
109 252 -1 0
108 252 -1 0
107 252 -1 0
106 252 -1 0
105 252 -1 0
104 252 -1 0
103 252 -1 0
356 251 -1 0
355 251 -1 0
354 251 -1 0
353 251 -1 0
352 251 -1 0
351 251 -1 0
350 251 -1 0
349 251 -1 0
348 251 -1 0
347 251 -1 0
346 251 -1 0
345 251 -1 0
122 251 -1 0
121 251 -1 0
120 251 -1 0
119 251 -1 0
118 251 -1 0
117 251 -1 0
116 251 -1 0
115 251 -1 0
114 251 -1 0
113 251 -1 0
112 251 -1 0
111 251 -1 0
110 251 -1 0
109 251 -1 0
108 251 -1 0
107 251 -1 0
106 251 -1 0
105 251 -1 0
104 251 -1 0
103 251 -1 0
356 250 -1 0
355 250 -1 0
354 250 -1 0
353 250 -1 0
352 250 -1 0
351 250 -1 0
350 250 -1 0
349 250 -1 0
348 250 -1 0
347 250 -1 0
346 250 -1 0
345 250 -1 0
120 250 -1 0
119 250 -1 0
118 250 -1 0
117 250 -1 0
116 250 -1 0
115 250 -1 0
114 250 -1 0
113 250 -1 0
112 250 -1 0
111 250 -1 0
110 250 -1 0
109 250 -1 0
108 250 -1 0
107 250 -1 0
106 250 -1 0
105 250 -1 0
104 250 -1 0
103 250 -1 0
356 249 -1 0
355 249 -1 0
354 249 -1 0
353 249 -1 0
352 249 -1 0
351 249 -1 0
350 249 -1 0
349 249 -1 0
348 249 -1 0
347 249 -1 0
346 249 -1 0
345 249 -1 0
344 249 -1 0
119 249 -1 0
118 249 -1 0
117 249 -1 0
116 249 -1 0
115 249 -1 0
114 249 -1 0
113 249 -1 0
112 249 -1 0
111 249 -1 0
110 249 -1 0
109 249 -1 0
108 249 -1 0
107 249 -1 0
106 249 -1 0
105 249 -1 0
104 249 -1 0
103 249 -1 0
102 249 -1 0
355 248 -1 0
354 248 -1 0
353 248 -1 0
352 248 -1 0
351 248 -1 0
350 248 -1 0
349 248 -1 0
348 248 -1 0
347 248 -1 0
346 248 -1 0
345 248 -1 0
344 248 -1 0
116 248 -1 0
115 248 -1 0
114 248 -1 0
113 248 -1 0
112 248 -1 0
111 248 -1 0
110 248 -1 0
109 248 -1 0
108 248 -1 0
107 248 -1 0
106 248 -1 0
105 248 -1 0
104 248 -1 0
103 248 -1 0
102 248 -1 0
355 247 -1 0
354 247 -1 0
353 247 -1 0
352 247 -1 0
351 247 -1 0
350 247 -1 0
349 247 -1 0
348 247 -1 0
347 247 -1 0
346 247 -1 0
345 247 -1 0
344 247 -1 0
114 247 -1 0
113 247 -1 0
112 247 -1 0
111 247 -1 0
110 247 -1 0
109 247 -1 0
108 247 -1 0
107 247 -1 0
106 247 -1 0
105 247 -1 0
104 247 -1 0
103 247 -1 0
102 247 -1 0
355 246 -1 0
354 246 -1 0
353 246 -1 0
352 246 -1 0
351 246 -1 0
350 246 -1 0
349 246 -1 0
348 246 -1 0
347 246 -1 0
346 246 -1 0
345 246 -1 0
112 246 -1 0
111 246 -1 0
110 246 -1 0
109 246 -1 0
108 246 -1 0
107 246 -1 0
106 246 -1 0
105 246 -1 0
104 246 -1 0
103 246 -1 0
102 246 -1 0
354 245 -1 0
353 245 -1 0
352 245 -1 0
351 245 -1 0
350 245 -1 0
349 245 -1 0
348 245 -1 0
347 245 -1 0
346 245 -1 0
345 245 -1 0
112 245 -1 0
111 245 -1 0
110 245 -1 0
109 245 -1 0
108 245 -1 0
107 245 -1 0
106 245 -1 0
105 245 -1 0
104 245 -1 0
103 245 -1 0
102 245 -1 0
353 244 -1 0
352 244 -1 0
351 244 -1 0
350 244 -1 0
349 244 -1 0
348 244 -1 0
347 244 -1 0
346 244 -1 0
345 244 -1 0
112 244 -1 0
111 244 -1 0
110 244 -1 0
109 244 -1 0
108 244 -1 0
107 244 -1 0
106 244 -1 0
105 244 -1 0
104 244 -1 0
103 244 -1 0
102 244 -1 0
101 244 -1 0
352 243 -1 0
351 243 -1 0
350 243 -1 0
349 243 -1 0
348 243 -1 0
347 243 -1 0
346 243 -1 0
111 243 -1 0
110 243 -1 0
109 243 -1 0
108 243 -1 0
107 243 -1 0
106 243 -1 0
105 243 -1 0
104 243 -1 0
103 243 -1 0
102 243 -1 0
101 243 -1 0
349 242 -1 0
111 242 -1 0
110 242 -1 0
109 242 -1 0
108 242 -1 0
107 242 -1 0
106 242 -1 0
105 242 -1 0
104 242 -1 0
103 242 -1 0
102 242 -1 0
101 242 -1 0
111 241 -1 0
110 241 -1 0
109 241 -1 0
108 241 -1 0
107 241 -1 0
106 241 -1 0
105 241 -1 0
104 241 -1 0
103 241 -1 0
102 241 -1 0
101 241 -1 0
111 240 -1 0
110 240 -1 0
109 240 -1 0
108 240 -1 0
107 240 -1 0
106 240 -1 0
105 240 -1 0
104 240 -1 0
103 240 -1 0
102 240 -1 0
101 240 -1 0
112 239 -1 0
111 239 -1 0
110 239 -1 0
109 239 -1 0
108 239 -1 0
107 239 -1 0
106 239 -1 0
105 239 -1 0
104 239 -1 0
103 239 -1 0
102 239 -1 0
101 239 -1 0
111 238 -1 0
110 238 -1 0
109 238 -1 0
108 238 -1 0
107 238 -1 0
106 238 -1 0
105 238 -1 0
104 238 -1 0
103 238 -1 0
102 238 -1 0
111 237 -1 0
110 237 -1 0
109 237 -1 0
108 237 -1 0
107 237 -1 0
106 237 -1 0
105 237 -1 0
104 237 -1 0
103 237 -1 0
102 237 -1 0
111 236 -1 0
110 236 -1 0
109 236 -1 0
108 236 -1 0
107 236 -1 0
106 236 -1 0
105 236 -1 0
104 236 -1 0
103 236 -1 0
102 236 -1 0
110 235 -1 0
109 235 -1 0
108 235 -1 0
107 235 -1 0
106 235 -1 0
105 235 -1 0
104 235 -1 0
103 235 -1 0
237 234 -1 0
107 234 -1 0
106 234 -1 0
240 233 -1 0
239 233 -1 0
238 233 -1 0
237 233 -1 0
236 233 -1 0
235 233 -1 0
234 233 -1 0
241 232 -1 0
240 232 -1 0
239 232 -1 0
238 232 -1 0
237 232 -1 0
236 232 -1 0
235 232 -1 0
234 232 -1 0
233 232 -1 0
241 231 -1 0
240 231 -1 0
239 231 -1 0
238 231 -1 0
237 231 -1 0
236 231 -1 0
235 231 -1 0
234 231 -1 0
233 231 -1 0
241 230 -1 0
240 230 -1 0
239 230 -1 0
238 230 -1 0
237 230 -1 0
236 230 -1 0
235 230 -1 0
234 230 -1 0
233 230 -1 0
242 229 -1 0
241 229 -1 0
240 229 -1 0
239 229 -1 0
238 229 -1 0
237 229 -1 0
236 229 -1 0
235 229 -1 0
234 229 -1 0
233 229 -1 0
232 229 -1 0
242 228 -1 0
241 228 -1 0
240 228 -1 0
239 228 -1 0
238 228 -1 0
237 228 -1 0
236 228 -1 0
235 228 -1 0
234 228 -1 0
233 228 -1 0
232 228 -1 0
242 227 -1 0
241 227 -1 0
240 227 -1 0
239 227 -1 0
238 227 -1 0
237 227 -1 0
236 227 -1 0
235 227 -1 0
234 227 -1 0
233 227 -1 0
232 227 -1 0
243 226 -1 0
242 226 -1 0
241 226 -1 0
240 226 -1 0
239 226 -1 0
238 226 -1 0
237 226 -1 0
236 226 -1 0
235 226 -1 0
234 226 -1 0
233 226 -1 0
232 226 -1 0
243 225 -1 0
242 225 -1 0
241 225 -1 0
240 225 -1 0
239 225 -1 0
238 225 -1 0
237 225 -1 0
236 225 -1 0
235 225 -1 0
234 225 -1 0
233 225 -1 0
243 224 -1 0
242 224 -1 0
241 224 -1 0
240 224 -1 0
239 224 -1 0
238 224 -1 0
237 224 -1 0
236 224 -1 0
235 224 -1 0
234 224 -1 0
233 224 -1 0
243 223 -1 0
242 223 -1 0
241 223 -1 0
240 223 -1 0
239 223 -1 0
238 223 -1 0
237 223 -1 0
236 223 -1 0
235 223 -1 0
234 223 -1 0
233 223 -1 0
243 222 -1 0
242 222 -1 0
241 222 -1 0
240 222 -1 0
239 222 -1 0
238 222 -1 0
237 222 -1 0
236 222 -1 0
235 222 -1 0
234 222 -1 0
233 222 -1 0
244 221 -1 0
243 221 -1 0
242 221 -1 0
241 221 -1 0
240 221 -1 0
239 221 -1 0
238 221 -1 0
237 221 -1 0
236 221 -1 0
235 221 -1 0
234 221 -1 0
233 221 -1 0
244 220 -1 0
243 220 -1 0
242 220 -1 0
241 220 -1 0
240 220 -1 0
239 220 -1 0
238 220 -1 0
237 220 -1 0
236 220 -1 0
235 220 -1 0
234 220 -1 0
244 219 -1 0
243 219 -1 0
242 219 -1 0
241 219 -1 0
240 219 -1 0
239 219 -1 0
238 219 -1 0
237 219 -1 0
236 219 -1 0
235 219 -1 0
234 219 -1 0
244 218 -1 0
243 218 -1 0
242 218 -1 0
241 218 -1 0
240 218 -1 0
239 218 -1 0
238 218 -1 0
237 218 -1 0
236 218 -1 0
235 218 -1 0
234 218 -1 0
244 217 -1 0
243 217 -1 0
242 217 -1 0
241 217 -1 0
240 217 -1 0
239 217 -1 0
238 217 -1 0
237 217 -1 0
236 217 -1 0
235 217 -1 0
234 217 -1 0
244 216 -1 0
243 216 -1 0
242 216 -1 0
241 216 -1 0
240 216 -1 0
239 216 -1 0
238 216 -1 0
237 216 -1 0
236 216 -1 0
235 216 -1 0
234 216 -1 0
244 215 -1 0
243 215 -1 0
242 215 -1 0
241 215 -1 0
240 215 -1 0
239 215 -1 0
238 215 -1 0
237 215 -1 0
236 215 -1 0
235 215 -1 0
234 215 -1 0
204 215 -1 1
244 214 -1 0
243 214 -1 0
242 214 -1 0
241 214 -1 0
240 214 -1 0
239 214 -1 0
238 214 -1 0
237 214 -1 0
236 214 -1 0
235 214 -1 0
234 214 -1 0
207 214 -1 1
206 214 -1 1
205 214 -1 1
204 214 -1 1
203 214 -1 1
202 214 -1 1
201 214 -1 1
244 213 -1 0
243 213 -1 0
242 213 -1 0
241 213 -1 0
240 213 -1 0
239 213 -1 0
238 213 -1 0
237 213 -1 0
236 213 -1 0
235 213 -1 0
234 213 -1 0
210 213 -1 1
209 213 -1 1
208 213 -1 1
207 213 -1 1
206 213 -1 1
205 213 -1 1
204 213 -1 1
203 213 -1 1
202 213 -1 1
201 213 -1 1
200 213 -1 1
244 212 -1 0
243 212 -1 0
242 212 -1 0
241 212 -1 0
240 212 -1 0
239 212 -1 0
238 212 -1 0
237 212 -1 0
236 212 -1 0
235 212 -1 0
234 212 -1 0
211 212 -1 1
210 212 -1 1
209 212 -1 1
208 212 -1 1
207 212 -1 1
206 212 -1 1
205 212 -1 1
204 212 -1 1
203 212 -1 1
202 212 -1 1
201 212 -1 1
200 212 -1 1
244 211 -1 0
243 211 -1 0
242 211 -1 0
241 211 -1 0
240 211 -1 0
239 211 -1 0
238 211 -1 0
237 211 -1 0
236 211 -1 0
235 211 -1 0
234 211 -1 0
211 211 -1 1
210 211 -1 1
209 211 -1 1
208 211 -1 1
207 211 -1 1
206 211 -1 1
205 211 -1 1
204 211 -1 1
203 211 -1 1
202 211 -1 1
201 211 -1 1
200 211 -1 1
244 210 -1 0
243 210 -1 0
242 210 -1 0
241 210 -1 0
240 210 -1 0
239 210 -1 0
238 210 -1 0
237 210 -1 0
236 210 -1 0
235 210 -1 0
234 210 -1 0
211 210 -1 1
210 210 -1 1
209 210 -1 1
208 210 -1 1
207 210 -1 1
206 210 -1 1
205 210 -1 1
204 210 -1 1
203 210 -1 1
202 210 -1 1
201 210 -1 1
200 210 -1 1
199 210 -1 1
174 210 -1 1
244 209 -1 0
243 209 -1 0
242 209 -1 0
241 209 -1 0
240 209 -1 0
239 209 -1 0
238 209 -1 0
237 209 -1 0
236 209 -1 0
235 209 -1 0
234 209 -1 0
212 209 -1 1
211 209 -1 1
210 209 -1 1
209 209 -1 1
208 209 -1 1
207 209 -1 1
206 209 -1 1
205 209 -1 1
204 209 -1 1
203 209 -1 1
202 209 -1 1
201 209 -1 1
200 209 -1 1
177 209 -1 1
176 209 -1 1
175 209 -1 1
174 209 -1 1
173 209 -1 1
172 209 -1 1
171 209 -1 1
244 208 -1 0
243 208 -1 0
242 208 -1 0
241 208 -1 0
240 208 -1 0
239 208 -1 0
238 208 -1 0
237 208 -1 0
236 208 -1 0
235 208 -1 0
234 208 -1 0
233 208 -1 0
211 208 -1 1
210 208 -1 1
209 208 -1 1
208 208 -1 1
207 208 -1 1
206 208 -1 1
205 208 -1 1
204 208 -1 1
203 208 -1 1
202 208 -1 1
201 208 -1 1
200 208 -1 1
178 208 -1 1
177 208 -1 1
176 208 -1 1
175 208 -1 1
174 208 -1 1
173 208 -1 1
172 208 -1 1
171 208 -1 1
170 208 -1 1
243 207 -1 0
242 207 -1 0
241 207 -1 0
240 207 -1 0
239 207 -1 0
238 207 -1 0
237 207 -1 0
236 207 -1 0
235 207 -1 0
234 207 -1 0
233 207 -1 0
211 207 -1 1
210 207 -1 1
209 207 -1 1
208 207 -1 1
207 207 -1 1
206 207 -1 1
205 207 -1 1
204 207 -1 1
203 207 -1 1
202 207 -1 1
201 207 -1 1
200 207 -1 1
178 207 -1 1
177 207 -1 1
176 207 -1 1
175 207 -1 1
174 207 -1 1
173 207 -1 1
172 207 -1 1
171 207 -1 1
170 207 -1 1
243 206 -1 0
242 206 -1 0
241 206 -1 0
240 206 -1 0
239 206 -1 0
238 206 -1 0
237 206 -1 0
236 206 -1 0
235 206 -1 0
234 206 -1 0
211 206 -1 1
210 206 -1 1
209 206 -1 1
208 206 -1 1
207 206 -1 1
206 206 -1 1
205 206 -1 1
204 206 -1 1
203 206 -1 1
202 206 -1 1
201 206 -1 1
178 206 -1 1
177 206 -1 1
176 206 -1 1
175 206 -1 1
174 206 -1 1
173 206 -1 1
172 206 -1 1
171 206 -1 1
170 206 -1 1
243 205 -1 0
242 205 -1 0
241 205 -1 0
240 205 -1 0
239 205 -1 0
238 205 -1 0
237 205 -1 0
236 205 -1 0
235 205 -1 0
234 205 -1 0
233 205 -1 0
210 205 -1 1
209 205 -1 1
208 205 -1 1
207 205 -1 1
206 205 -1 1
205 205 -1 1
204 205 -1 1
179 205 -1 1
178 205 -1 1
177 205 -1 1
176 205 -1 1
175 205 -1 1
174 205 -1 1
173 205 -1 1
172 205 -1 1
171 205 -1 1
170 205 -1 1
169 205 -1 1
244 204 -1 0
243 204 -1 0
242 204 -1 0
241 204 -1 0
240 204 -1 0
239 204 -1 0
238 204 -1 0
237 204 -1 0
236 204 -1 0
235 204 -1 0
234 204 -1 0
233 204 -1 0
207 204 -1 1
178 204 -1 1
177 204 -1 1
176 204 -1 1
175 204 -1 1
174 204 -1 1
173 204 -1 1
172 204 -1 1
171 204 -1 1
170 204 -1 1
244 203 -1 0
243 203 -1 0
242 203 -1 0
241 203 -1 0
240 203 -1 0
239 203 -1 0
238 203 -1 0
237 203 -1 0
236 203 -1 0
235 203 -1 0
234 203 -1 0
178 203 -1 1
177 203 -1 1
176 203 -1 1
175 203 -1 1
174 203 -1 1
173 203 -1 1
172 203 -1 1
171 203 -1 1
170 203 -1 1
244 202 -1 0
243 202 -1 0
242 202 -1 0
241 202 -1 0
240 202 -1 0
239 202 -1 0
238 202 -1 0
237 202 -1 0
236 202 -1 0
235 202 -1 0
234 202 -1 0
178 202 -1 1
177 202 -1 1
176 202 -1 1
175 202 -1 1
174 202 -1 1
173 202 -1 1
172 202 -1 1
171 202 -1 1
170 202 -1 1
245 201 -1 0
244 201 -1 0
243 201 -1 0
242 201 -1 0
241 201 -1 0
240 201 -1 0
239 201 -1 0
238 201 -1 0
237 201 -1 0
236 201 -1 0
235 201 -1 0
234 201 -1 0
177 201 -1 1
176 201 -1 1
175 201 -1 1
174 201 -1 1
173 201 -1 1
172 201 -1 1
171 201 -1 1
245 200 -1 0
244 200 -1 0
243 200 -1 0
242 200 -1 0
241 200 -1 0
240 200 -1 0
239 200 -1 0
238 200 -1 0
237 200 -1 0
236 200 -1 0
235 200 -1 0
174 200 -1 1
245 199 -1 0
244 199 -1 0
243 199 -1 0
242 199 -1 0
241 199 -1 0
240 199 -1 0
239 199 -1 0
238 199 -1 0
237 199 -1 0
236 199 -1 0
235 199 -1 0
245 198 -1 0
244 198 -1 0
243 198 -1 0
242 198 -1 0
241 198 -1 0
240 198 -1 0
239 198 -1 0
238 198 -1 0
237 198 -1 0
236 198 -1 0
235 198 -1 0
245 197 -1 0
244 197 -1 0
243 197 -1 0
242 197 -1 0
241 197 -1 0
240 197 -1 0
239 197 -1 0
238 197 -1 0
237 197 -1 0
236 197 -1 0
235 197 -1 0
245 196 -1 0
244 196 -1 0
243 196 -1 0
242 196 -1 0
241 196 -1 0
240 196 -1 0
239 196 -1 0
238 196 -1 0
237 196 -1 0
236 196 -1 0
235 196 -1 0
245 195 -1 0
244 195 -1 0
243 195 -1 0
242 195 -1 0
241 195 -1 0
240 195 -1 0
239 195 -1 0
238 195 -1 0
237 195 -1 0
236 195 -1 0
235 195 -1 0
245 194 -1 0
244 194 -1 0
243 194 -1 0
242 194 -1 0
241 194 -1 0
240 194 -1 0
239 194 -1 0
238 194 -1 0
237 194 -1 0
236 194 -1 0
235 194 -1 0
245 193 -1 0
244 193 -1 0
243 193 -1 0
242 193 -1 0
241 193 -1 0
240 193 -1 0
239 193 -1 0
238 193 -1 0
237 193 -1 0
236 193 -1 0
235 193 -1 0
245 192 -1 0
244 192 -1 0
243 192 -1 0
242 192 -1 0
241 192 -1 0
240 192 -1 0
239 192 -1 0
238 192 -1 0
237 192 -1 0
236 192 -1 0
235 192 -1 0
245 191 -1 0
244 191 -1 0
243 191 -1 0
242 191 -1 0
241 191 -1 0
240 191 -1 0
239 191 -1 0
238 191 -1 0
237 191 -1 0
236 191 -1 0
235 191 -1 0
245 190 -1 0
244 190 -1 0
243 190 -1 0
242 190 -1 0
241 190 -1 0
240 190 -1 0
239 190 -1 0
238 190 -1 0
237 190 -1 0
236 190 -1 0
235 190 -1 0
245 189 -1 0
244 189 -1 0
243 189 -1 0
242 189 -1 0
241 189 -1 0
240 189 -1 0
239 189 -1 0
238 189 -1 0
237 189 -1 0
236 189 -1 0
235 189 -1 0
245 188 -1 0
244 188 -1 0
243 188 -1 0
242 188 -1 0
241 188 -1 0
240 188 -1 0
239 188 -1 0
238 188 -1 0
237 188 -1 0
236 188 -1 0
235 188 -1 0
181 188 -1 1
149 188 -1 1
245 187 -1 0
244 187 -1 0
243 187 -1 0
242 187 -1 0
241 187 -1 0
240 187 -1 0
239 187 -1 0
238 187 -1 0
237 187 -1 0
236 187 -1 0
235 187 -1 0
234 187 -1 0
184 187 -1 1
183 187 -1 1
182 187 -1 1
181 187 -1 1
180 187 -1 1
179 187 -1 1
178 187 -1 1
152 187 -1 1
151 187 -1 1
150 187 -1 1
149 187 -1 1
148 187 -1 1
147 187 -1 1
146 187 -1 1
245 186 -1 0
244 186 -1 0
243 186 -1 0
242 186 -1 0
241 186 -1 0
240 186 -1 0
239 186 -1 0
238 186 -1 0
237 186 -1 0
236 186 -1 0
235 186 -1 0
234 186 -1 0
233 186 -1 0
185 186 -1 1
184 186 -1 1
183 186 -1 1
182 186 -1 1
181 186 -1 1
180 186 -1 1
179 186 -1 1
178 186 -1 1
177 186 -1 1
153 186 -1 1
152 186 -1 1
151 186 -1 1
150 186 -1 1
149 186 -1 1
148 186 -1 1
147 186 -1 1
146 186 -1 1
145 186 -1 1
244 185 -1 0
243 185 -1 0
242 185 -1 0
241 185 -1 0
240 185 -1 0
239 185 -1 0
238 185 -1 0
237 185 -1 0
236 185 -1 0
235 185 -1 0
234 185 -1 0
233 185 -1 0
185 185 -1 1
184 185 -1 1
183 185 -1 1
182 185 -1 1
181 185 -1 1
180 185 -1 1
179 185 -1 1
178 185 -1 1
177 185 -1 1
153 185 -1 1
152 185 -1 1
151 185 -1 1
150 185 -1 1
149 185 -1 1
148 185 -1 1
147 185 -1 1
146 185 -1 1
145 185 -1 1
244 184 -1 0
243 184 -1 0
242 184 -1 0
241 184 -1 0
240 184 -1 0
239 184 -1 0
238 184 -1 0
237 184 -1 0
236 184 -1 0
235 184 -1 0
234 184 -1 0
233 184 -1 0
232 184 -1 0
185 184 -1 1
184 184 -1 1
183 184 -1 1
182 184 -1 1
181 184 -1 1
180 184 -1 1
179 184 -1 1
178 184 -1 1
177 184 -1 1
153 184 -1 1
152 184 -1 1
151 184 -1 1
150 184 -1 1
149 184 -1 1
148 184 -1 1
147 184 -1 1
146 184 -1 1
145 184 -1 1
244 183 -1 0
243 183 -1 0
242 183 -1 0
241 183 -1 0
240 183 -1 0
239 183 -1 0
238 183 -1 0
237 183 -1 0
236 183 -1 0
235 183 -1 0
234 183 -1 0
233 183 -1 0
232 183 -1 0
231 183 -1 0
186 183 -1 1
185 183 -1 1
184 183 -1 1
183 183 -1 1
182 183 -1 1
181 183 -1 1
180 183 -1 1
179 183 -1 1
178 183 -1 1
177 183 -1 1
176 183 -1 1
154 183 -1 1
153 183 -1 1
152 183 -1 1
151 183 -1 1
150 183 -1 1
149 183 -1 1
148 183 -1 1
147 183 -1 1
146 183 -1 1
145 183 -1 1
144 183 -1 1
243 182 -1 0
242 182 -1 0
241 182 -1 0
240 182 -1 0
239 182 -1 0
238 182 -1 0
237 182 -1 0
236 182 -1 0
235 182 -1 0
234 182 -1 0
233 182 -1 0
232 182 -1 0
231 182 -1 0
185 182 -1 1
184 182 -1 1
183 182 -1 1
182 182 -1 1
181 182 -1 1
180 182 -1 1
179 182 -1 1
178 182 -1 1
177 182 -1 1
153 182 -1 1
152 182 -1 1
151 182 -1 1
150 182 -1 1
149 182 -1 1
148 182 -1 1
147 182 -1 1
146 182 -1 1
145 182 -1 1
243 181 -1 0
242 181 -1 0
241 181 -1 0
240 181 -1 0
239 181 -1 0
238 181 -1 0
237 181 -1 0
236 181 -1 0
235 181 -1 0
234 181 -1 0
233 181 -1 0
232 181 -1 0
231 181 -1 0
185 181 -1 1
184 181 -1 1
183 181 -1 1
182 181 -1 1
181 181 -1 1
180 181 -1 1
179 181 -1 1
178 181 -1 1
177 181 -1 1
153 181 -1 1
152 181 -1 1
151 181 -1 1
150 181 -1 1
149 181 -1 1
148 181 -1 1
147 181 -1 1
146 181 -1 1
145 181 -1 1
242 180 -1 0
241 180 -1 0
240 180 -1 0
239 180 -1 0
238 180 -1 0
237 180 -1 0
236 180 -1 0
235 180 -1 0
234 180 -1 0
233 180 -1 0
232 180 -1 0
231 180 -1 0
230 180 -1 0
185 180 -1 1
184 180 -1 1
183 180 -1 1
182 180 -1 1
181 180 -1 1
180 180 -1 1
179 180 -1 1
178 180 -1 1
177 180 -1 1
153 180 -1 1
152 180 -1 1
151 180 -1 1
150 180 -1 1
149 180 -1 1
148 180 -1 1
147 180 -1 1
146 180 -1 1
145 180 -1 1
241 179 -1 0
240 179 -1 0
239 179 -1 0
238 179 -1 0
237 179 -1 0
236 179 -1 0
235 179 -1 0
234 179 -1 0
233 179 -1 0
232 179 -1 0
231 179 -1 0
230 179 -1 0
184 179 -1 1
183 179 -1 1
182 179 -1 1
181 179 -1 1
180 179 -1 1
179 179 -1 1
178 179 -1 1
152 179 -1 1
151 179 -1 1
150 179 -1 1
149 179 -1 1
148 179 -1 1
147 179 -1 1
146 179 -1 1
241 178 -1 0
240 178 -1 0
239 178 -1 0
238 178 -1 0
237 178 -1 0
236 178 -1 0
235 178 -1 0
234 178 -1 0
233 178 -1 0
232 178 -1 0
231 178 -1 0
230 178 -1 0
229 178 -1 0
181 178 -1 1
149 178 -1 1
240 177 -1 0
239 177 -1 0
238 177 -1 0
237 177 -1 0
236 177 -1 0
235 177 -1 0
234 177 -1 0
233 177 -1 0
232 177 -1 0
231 177 -1 0
230 177 -1 0
229 177 -1 0
228 177 -1 0
239 176 -1 0
238 176 -1 0
237 176 -1 0
236 176 -1 0
235 176 -1 0
234 176 -1 0
233 176 -1 0
232 176 -1 0
231 176 -1 0
230 176 -1 0
229 176 -1 0
228 176 -1 0
227 176 -1 0
239 175 -1 0
238 175 -1 0
237 175 -1 0
236 175 -1 0
235 175 -1 0
234 175 -1 0
233 175 -1 0
232 175 -1 0
231 175 -1 0
230 175 -1 0
229 175 -1 0
228 175 -1 0
227 175 -1 0
226 175 -1 0
239 174 -1 0
238 174 -1 0
237 174 -1 0
236 174 -1 0
235 174 -1 0
234 174 -1 0
233 174 -1 0
232 174 -1 0
231 174 -1 0
230 174 -1 0
229 174 -1 0
228 174 -1 0
227 174 -1 0
226 174 -1 0
225 174 -1 0
238 173 -1 0
237 173 -1 0
236 173 -1 0
235 173 -1 0
234 173 -1 0
233 173 -1 0
232 173 -1 0
231 173 -1 0
230 173 -1 0
229 173 -1 0
228 173 -1 0
227 173 -1 0
226 173 -1 0
225 173 -1 0
238 172 -1 0
237 172 -1 0
236 172 -1 0
235 172 -1 0
234 172 -1 0
233 172 -1 0
232 172 -1 0
231 172 -1 0
230 172 -1 0
229 172 -1 0
228 172 -1 0
227 172 -1 0
226 172 -1 0
225 172 -1 0
224 172 -1 0
237 171 -1 0
236 171 -1 0
235 171 -1 0
234 171 -1 0
233 171 -1 0
232 171 -1 0
231 171 -1 0
230 171 -1 0
229 171 -1 0
228 171 -1 0
227 171 -1 0
226 171 -1 0
225 171 -1 0
224 171 -1 0
223 171 -1 0
236 170 -1 0
235 170 -1 0
234 170 -1 0
233 170 -1 0
232 170 -1 0
231 170 -1 0
230 170 -1 0
229 170 -1 0
228 170 -1 0
227 170 -1 0
226 170 -1 0
225 170 -1 0
224 170 -1 0
223 170 -1 0
235 169 -1 0
234 169 -1 0
233 169 -1 0
232 169 -1 0
231 169 -1 0
230 169 -1 0
229 169 -1 0
228 169 -1 0
227 169 -1 0
226 169 -1 0
225 169 -1 0
224 169 -1 0
223 169 -1 0
222 169 -1 0
235 168 -1 0
234 168 -1 0
233 168 -1 0
232 168 -1 0
231 168 -1 0
230 168 -1 0
229 168 -1 0
228 168 -1 0
227 168 -1 0
226 168 -1 0
225 168 -1 0
224 168 -1 0
223 168 -1 0
222 168 -1 0
221 168 -1 0
234 167 -1 0
233 167 -1 0
232 167 -1 0
231 167 -1 0
230 167 -1 0
229 167 -1 0
228 167 -1 0
227 167 -1 0
226 167 -1 0
225 167 -1 0
224 167 -1 0
223 167 -1 0
222 167 -1 0
221 167 -1 0
220 167 -1 0
233 166 -1 0
232 166 -1 0
231 166 -1 0
230 166 -1 0
229 166 -1 0
228 166 -1 0
227 166 -1 0
226 166 -1 0
225 166 -1 0
224 166 -1 0
223 166 -1 0
222 166 -1 0
221 166 -1 0
220 166 -1 0
219 166 -1 0
218 166 -1 0
232 165 -1 0
231 165 -1 0
230 165 -1 0
229 165 -1 0
228 165 -1 0
227 165 -1 0
226 165 -1 0
225 165 -1 0
224 165 -1 0
223 165 -1 0
222 165 -1 0
221 165 -1 0
220 165 -1 0
219 165 -1 0
218 165 -1 0
217 165 -1 0
216 165 -1 0
231 164 -1 0
230 164 -1 0
229 164 -1 0
228 164 -1 0
227 164 -1 0
226 164 -1 0
225 164 -1 0
